OBJNAME,REGION
ESO 304-IG 029 NED01,
GALEXASC J223333.91+015115.6,
WISEA J131510.24-321537.6,
WISEA J084247.42-592734.9,
2MASS J05130585-2601197,
WISEA J072943.07-431748.4,
2MASS J23280348-1213247,
PGC 1723673,
ESO 284-IG 041 NED01,
