OBJNAME,REGION
CGMW 4-3485,
CGMW 4-6649,
CGMW 4-2884,
CGMW 4-0489,
CGMW 4-2090,
CGMW 4-0442,
CGMW 4-1132,
CGMW 5-02472,
WISEA J192029.71-124720.0,
WISEA J192028.76-124710.7,
CGMW 2-4572,
CGMW 4-2371,
CGMW 5-02279,
CGMW 1-1794,
CGMW 3-3934,
CGMW 4-1498,
CGMW 5-03083,
CGMW 5-06808,
CGMW 5-00365,
CGMW 4-3280,
CGMW 4-6987,
CGMW 3-3290,
WISEA J190832.37-204715.0,
CGMW 1-2092,
CGMW 4-6573,
CGMW 3-2885,
CGMW 4-4585,
CGMW 4-4582,
CGMW 3-0774,
CGMW 3-2787,
CGMW 4-6911,
CGMW 4-3624,
CGMW 4-2488,
CGMW 3-1862,
CGMW 5-02706,
CGMW 4-0805,
CGMW 5-02093,
CGMW 4-2862,
CGMW 5-02078,
CGMW 4-6453,
CGMW 4-0799,
CGMW 4-6482,
CGMW 4-6477,
CGMW 5-03300,
CGMW 3-3686,
CGMW 4-4994,
CGMW 3-3916,
CGMW 4-1247,
CGMW 4-0928,
CGMW 4-5664,
CGMW 4-0657,
CGMW 4-6698,
CGMW 3-4908,
WISEA J184152.23-373647.5,
CGMW 4-2642,
CGMW 4-1642,
CGMW 5-00358,
CGMW 5-07281,
CGMW 4-6148,
CGMW 4-1326,
CGMW 5-01496,
CGMW 4-5690,
CGMW 5-02724,
CGMW 5-02914,
WISEA J190743.95-261244.7,
CGMW 4-5286,
CGMW 4-6315,
CGMW 4-5435,
CGMW 4-2069,
CGMW 5-04140,
CGMW 5-07067,
CGMW 2-0212,
CGMW 4-1686,
CGMW 5-00254,
2MASX J17554923+0816271,
WISEA J181507.41+121607.9,
CGMW 4-2720,
CGMW 5-01479,
CGMW 5-01474,
CGMW 4-5654,
CGMW 4-6350,
DESI J104.9238+42.9580,
DESI J178.2632+70.4339,
DESI J276.2834+33.6918,
DESI J293.3405+55.9558,
DESI J230.0267-32.9941,
DESI J230.0487-32.9926,
DESI J314.6422+10.5723,
DESI J164.9511-17.5276,
DESI J074.9602-45.8387,
DESI J031.3078+20.2869,
DESI J031.2990+20.2999,
DESI J005.8917-39.9891,
WISEA J005910.08-262638.0,
DESI J045.9729-12.9408,
WISEA J040335.56-170650.6,
DESI J066.5338-37.2599,
WISEA J052101.82-303318.3,
DESI J082.7186-13.7834,
DESI J110.5424-68.8407,
DESI J128.2630-02.5276,
DESI J129.7852+24.3557,
DESI J139.4788+27.7226,
DESI J142.5298+13.9582,
DESI J144.9587+11.3023,
DESI J158.9276-86.9576,
DESI J158.6303-86.9568,
DESI J177.4410-08.6818,
DESI J185.9004+08.7266,
DESI J197.2498+25.6964,
DESI J213.2113+24.5530,
DESI J213.5029+02.1546,
DESI J217.9310-31.3678,
DESI J227.9592-03.8123,
DESI J241.1118+05.6229,
DESI J261.2149-78.0167,
DESI J261.2976-78.0245,
DESI J267.8204+15.8318,
DESI J281.9148-74.5149,
DESI J288.2197-78.4956,
DESI J288.2986-78.4760,
DESI J289.5615-52.7040,
DESI J315.9548-43.8856,
DESI J316.2926-05.3931,
WISEA J211733.17-071130.8,
DESI J319.3786-07.2100,
DESI J320.3723+03.9108,
DESI J328.4678-10.4113,
DESI J332.4746+01.2022,
DESI J122.8520+14.5542,
DESI J195.1245+27.5075,
DESI J240.9584+16.7423,
DESI J243.5371+06.1418,
DESI J250.0330+26.6068,
DESI J292.8231-72.6386,
DESI J329.6081-03.1397,
DESI J336.1040-54.6446,
2dFGRS S203Z075,
2dFGRS S501Z268,
2dFGRS S368Z043,
2dFGRS N163Z088,
2dFGRS N169Z163,
2dFGRS N237Z271,
2dFGRS N120Z185,
2dFGRS N265Z239,
2dFGRS S586Z280,
2MASS J22464236-2826063,
2dFGRS S535Z263,
2dFGRS S127Z291,
2dFGRS S128Z011,
2dFGRS S276Z150,
WISEA J002751.91-301710.3,
2dFGRS S365Z045,
2dFGRS S284Z021,
WISEA J004033.98-304544.3,
2dFGRS S443Z023,
2dFGRS S566Z076,
2dFGRS S841Z186,
2dFGRS S508Z128,
2dFGRS S390Z024,
2MASS J02280223-3026426,
WISEA J022950.54-340448.4,
2dFGRS S518Z062,
2dFGRS S392Z004,
2dFGRS N226Z184,
2dFGRS N172Z220,
2dFGRS N317Z125,
2dFGRS N397Z136,
2dFGRS S851Z156,
2dFGRS S407Z249,
2dFGRS S172Z172,
2dFGRS S173Z024,
2dFGRS S174Z138,
2dFGRS S529Z138,
2dFGRS S117Z002,
2dFGRS S334Z043,
2dFGRS S480Z146,
2dFGRS S118Z337,
2dFGRS S066Z350,
2dFGRS S183Z020,
2dFGRS S260Z004,
2dFGRS S199Z159,
2dFGRS S433Z172,
2dFGRS S505Z297,
2dFGRS S220Z236,
2dFGRS S515Z314,
2dFGRS S229Z109,
2dFGRS S462Z205,
2dFGRS S157Z141,
2dFGRS S390Z044,
2dFGRS S391Z211,
2dFGRS S465Z210,
2dFGRS S315Z063,
2dFGRS S864Z548,
2dFGRS N217Z283,
2dFGRS N157Z083,
2dFGRS N159Z152,
2dFGRS N108Z320,
2dFGRS S248Z164,
2dFGRS S249Z035,
2dFGRS S331Z223,
2dFGRS S251Z183,
2dFGRS S910Z049,
2dFGRS S262Z155,
2dFGRS S344Z035,
2dFGRS S265Z020,
WISEA J052842.96-060212.4,
DESI J062.1460-43.3616,
WISEA J091049.50+281224.2,
2MASS J15125096+0724236,
ESIS J003420.30-430338.6,
WISEA J003920.50+113232.4,
WISEA J013222.37-715342.9,
WISEA J021002.54-052800.8,
